CADENA;NOMBRE_PERFIL;ID;PAIS;TACTICA;FECHA_EJECUCION;CANTIDAD;PERFIL
BLANCO NAVAJO 3;ARDILLA DE LAS CAROLINAS ;1492;1;134;10/02/2018;0;13
BLANCO NAVAJO 3;ARDILLA DE LAS CAROLINAS ;1493;1;134;11/02/2018;0;13
BLANCO NAVAJO 3;ARDILLA DE LAS CAROLINAS ;1494;1;134;12/02/2018;0;13
BLANCO NAVAJO 3;ARDILLA DE LAS CAROLINAS ;1495;1;134;13/02/2018;0;13
BLANCO NAVAJO 3;ARDILLA DE LAS CAROLINAS ;1496;1;134;14/02/2018;0;13
BLANCO NAVAJO 3;ARDILLA DE LAS CAROLINAS ;1497;1;134;15/02/2018;0;13
BLANCO NAVAJO 3;ARDILLA DE LAS CAROLINAS ;1498;1;134;16/02/2018;0;13
BLANCO NAVAJO 3;ARDILLA DE LAS CAROLINAS ;1499;1;134;17/02/2018;0;13
BLANCO NAVAJO 3;ARDILLA DE LAS CAROLINAS ;1500;1;134;18/02/2018;0;13
BLANCO NAVAJO 3;ARDILLA DE LAS CAROLINAS ;1501;1;134;19/02/2018;0;13
BLANCO NAVAJO 3;COLIBRÍ ;1502;1;134;10/02/2018;0;11
BLANCO NAVAJO 3;COLIBRÍ ;1503;1;134;11/02/2018;0;11
BLANCO NAVAJO 3;COLIBRÍ ;1504;1;134;12/02/2018;0;11
BLANCO NAVAJO 3;COLIBRÍ ;1505;1;134;13/02/2018;0;11
BLANCO NAVAJO 3;COLIBRÍ ;1506;1;134;14/02/2018;0;11
BLANCO NAVAJO 3;COLIBRÍ ;1507;1;134;15/02/2018;0;11
BLANCO NAVAJO 3;COLIBRÍ ;1508;1;134;16/02/2018;0;11
BLANCO NAVAJO 3;COLIBRÍ ;1509;1;134;17/02/2018;0;11
BLANCO NAVAJO 3;COLIBRÍ ;1510;1;134;18/02/2018;0;11
BLANCO NAVAJO 3;COLIBRÍ ;1511;1;134;19/02/2018;0;11
BLANCO NAVAJO 3;BERRENDO ;1512;1;134;10/02/2018;0;12
BLANCO NAVAJO 3;BERRENDO ;1513;1;134;11/02/2018;0;12
BLANCO NAVAJO 3;BERRENDO ;1514;1;134;12/02/2018;0;12
BLANCO NAVAJO 3;BERRENDO ;1515;1;134;13/02/2018;0;12
BLANCO NAVAJO 3;BERRENDO ;1516;1;134;14/02/2018;0;12
BLANCO NAVAJO 3;BERRENDO ;1517;1;134;15/02/2018;0;12
BLANCO NAVAJO 3;BERRENDO ;1518;1;134;16/02/2018;0;12
BLANCO NAVAJO 3;BERRENDO ;1519;1;134;17/02/2018;0;12
BLANCO NAVAJO 3;BERRENDO ;1520;1;134;18/02/2018;0;12
BLANCO NAVAJO 3;BERRENDO ;1521;1;134;19/02/2018;0;12
BLANCO NAVAJO 4;ARDILLA DE LAS CAROLINAS ;1522;1;135;20/02/2018;0;13
BLANCO NAVAJO 4;ARDILLA DE LAS CAROLINAS ;1523;1;135;21/02/2018;0;13
BLANCO NAVAJO 4;ARDILLA DE LAS CAROLINAS ;1524;1;135;22/02/2018;0;13
BLANCO NAVAJO 4;ARDILLA DE LAS CAROLINAS ;1525;1;135;23/02/2018;0;13
BLANCO NAVAJO 4;COLIBRÍ ;1526;1;135;20/02/2018;0;11
BLANCO NAVAJO 4;COLIBRÍ ;1527;1;135;21/02/2018;0;11
BLANCO NAVAJO 4;COLIBRÍ ;1528;1;135;22/02/2018;0;11
BLANCO NAVAJO 4;COLIBRÍ ;1529;1;135;23/02/2018;0;11
BLANCO NAVAJO 4;BERRENDO ;1530;1;135;20/02/2018;0;12
BLANCO NAVAJO 4;BERRENDO ;1531;1;135;21/02/2018;0;12
BLANCO NAVAJO 4;BERRENDO ;1532;1;135;22/02/2018;0;12
BLANCO NAVAJO 4;BERRENDO ;1533;1;135;23/02/2018;0;12
CORDÓN VIEJO;ARDILLA DE LAS CAROLINAS ;1534;1;136;24/02/2018;0;13
CORDÓN VIEJO;ARDILLA DE LAS CAROLINAS ;1535;1;136;25/02/2018;0;13
CORDÓN VIEJO;ARDILLA DE LAS CAROLINAS ;1536;1;136;26/02/2018;0;13
CORDÓN VIEJO;ARDILLA DE LAS CAROLINAS ;1537;1;136;27/02/2018;0;13
CORDÓN VIEJO;ARDILLA DE LAS CAROLINAS ;1538;1;136;28/02/2018;0;13
CORDÓN VIEJO;COLIBRÍ ;1539;1;136;24/02/2018;0;11
CORDÓN VIEJO;COLIBRÍ ;1540;1;136;25/02/2018;0;11
CORDÓN VIEJO;COLIBRÍ ;1541;1;136;26/02/2018;0;11
CORDÓN VIEJO;COLIBRÍ ;1542;1;136;27/02/2018;0;11
CORDÓN VIEJO;COLIBRÍ ;1543;1;136;28/02/2018;0;11
CORDÓN VIEJO;BERRENDO ;1544;1;136;24/02/2018;0;12
CORDÓN VIEJO;BERRENDO ;1545;1;136;25/02/2018;0;12
CORDÓN VIEJO;BERRENDO ;1546;1;136;26/02/2018;0;12
CORDÓN VIEJO;BERRENDO ;1547;1;136;27/02/2018;0;12
CORDÓN VIEJO;BERRENDO ;1548;1;136;28/02/2018;0;12
ORQUÍDEA;ESCARABAJO TIGRE ;1549;1;137;10/02/2018;0;1
ORQUÍDEA;ESCARABAJO TIGRE ;1550;1;137;11/02/2018;0;1
ORQUÍDEA;ESCARABAJO TIGRE ;1551;1;137;12/02/2018;0;1
ORQUÍDEA;ESCARABAJO TIGRE ;1552;1;137;13/02/2018;0;1
ORQUÍDEA;ESCARABAJO TIGRE ;1553;1;137;14/02/2018;0;1
ORQUÍDEA;ESCARABAJO TIGRE ;1554;1;137;15/02/2018;0;1
ORQUÍDEA;ESCARABAJO TIGRE ;1555;1;137;16/02/2018;0;1
ORQUÍDEA;ESCARABAJO TIGRE ;1556;1;137;17/02/2018;0;1
ORQUÍDEA;ESCARABAJO TIGRE ;1557;1;137;18/02/2018;0;1
ORQUÍDEA;ESCARABAJO TIGRE ;1558;1;137;19/02/2018;0;1
FUSTA DE PAPAYA;ESCARABAJO TIGRE ;1559;1;138;20/02/2018;0;1
FUSTA DE PAPAYA;ESCARABAJO TIGRE ;1560;1;138;21/02/2018;0;1
FUSTA DE PAPAYA;ESCARABAJO TIGRE ;1561;1;138;22/02/2018;0;1
FUSTA DE PAPAYA;ESCARABAJO TIGRE ;1562;1;138;23/02/2018;0;1
HOJALDRE DE MELOCOTÓN 1;ESCARABAJO TIGRE ;1563;1;139;24/02/2018;0;1
HOJALDRE DE MELOCOTÓN 1;ESCARABAJO TIGRE ;1564;1;139;25/02/2018;0;1
HOJALDRE DE MELOCOTÓN 1;ESCARABAJO TIGRE ;1565;1;139;26/02/2018;0;1
HOJALDRE DE MELOCOTÓN 1;ESCARABAJO TIGRE ;1566;1;139;27/02/2018;0;1
HOJALDRE DE MELOCOTÓN 1;ESCARABAJO TIGRE ;1567;1;139;28/02/2018;0;1
HOJALDRE DE MELOCOTÓN 2;ARDILLA DE LAS CAROLINAS ;1568;1;140;05/02/2018;0;13
HOJALDRE DE MELOCOTÓN 2;ARDILLA DE LAS CAROLINAS ;1569;1;140;06/02/2018;0;13
HOJALDRE DE MELOCOTÓN 2;ARDILLA DE LAS CAROLINAS ;1570;1;140;07/02/2018;0;13
HOJALDRE DE MELOCOTÓN 2;ARDILLA DE LAS CAROLINAS ;1571;1;140;08/02/2018;0;13
HOJALDRE DE MELOCOTÓN 2;ARDILLA DE LAS CAROLINAS ;1572;1;140;09/02/2018;0;13
HOJALDRE DE MELOCOTÓN 2;ARDILLA DE LAS CAROLINAS ;1573;1;140;10/02/2018;0;13
HOJALDRE DE MELOCOTÓN 2;ARDILLA DE LAS CAROLINAS ;1574;1;140;11/02/2018;0;13
HOJALDRE DE MELOCOTÓN 2;ARDILLA DE LAS CAROLINAS ;1575;1;140;12/02/2018;0;13
HOJALDRE DE MELOCOTÓN 2;ARDILLA DE LAS CAROLINAS ;1576;1;140;13/02/2018;0;13
HOJALDRE DE MELOCOTÓN 2;ARDILLA DE LAS CAROLINAS ;1577;1;140;14/02/2018;0;13
HOJALDRE DE MELOCOTÓN 2;COLIBRÍ ;1578;1;140;05/02/2018;0;11
HOJALDRE DE MELOCOTÓN 2;COLIBRÍ ;1579;1;140;06/02/2018;0;11
HOJALDRE DE MELOCOTÓN 2;COLIBRÍ ;1580;1;140;07/02/2018;0;11
HOJALDRE DE MELOCOTÓN 2;COLIBRÍ ;1581;1;140;08/02/2018;0;11
HOJALDRE DE MELOCOTÓN 2;COLIBRÍ ;1582;1;140;09/02/2018;0;11
HOJALDRE DE MELOCOTÓN 2;COLIBRÍ ;1583;1;140;10/02/2018;0;11
HOJALDRE DE MELOCOTÓN 2;COLIBRÍ ;1584;1;140;11/02/2018;0;11
HOJALDRE DE MELOCOTÓN 2;COLIBRÍ ;1585;1;140;12/02/2018;0;11
HOJALDRE DE MELOCOTÓN 2;COLIBRÍ ;1586;1;140;13/02/2018;0;11
HOJALDRE DE MELOCOTÓN 2;COLIBRÍ ;1587;1;140;14/02/2018;0;11
HOJALDRE DE MELOCOTÓN 2;BERRENDO ;1588;1;140;05/02/2018;0;12
HOJALDRE DE MELOCOTÓN 2;BERRENDO ;1589;1;140;06/02/2018;0;12
HOJALDRE DE MELOCOTÓN 2;BERRENDO ;1590;1;140;07/02/2018;0;12
HOJALDRE DE MELOCOTÓN 2;BERRENDO ;1591;1;140;08/02/2018;0;12
HOJALDRE DE MELOCOTÓN 2;BERRENDO ;1592;1;140;09/02/2018;0;12
HOJALDRE DE MELOCOTÓN 2;BERRENDO ;1593;1;140;10/02/2018;0;12
HOJALDRE DE MELOCOTÓN 2;BERRENDO ;1594;1;140;11/02/2018;0;12
HOJALDRE DE MELOCOTÓN 2;BERRENDO ;1595;1;140;12/02/2018;0;12
HOJALDRE DE MELOCOTÓN 2;BERRENDO ;1596;1;140;13/02/2018;0;12
HOJALDRE DE MELOCOTÓN 2;BERRENDO ;1597;1;140;14/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1598;1;141;15/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1599;1;141;16/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1600;1;141;17/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1601;1;141;18/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1602;1;141;19/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1603;1;141;20/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1604;1;141;21/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1605;1;141;22/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1606;1;141;23/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1607;1;141;24/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1608;1;141;25/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1609;1;141;26/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1610;1;141;27/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;ARDILLA DE LAS CAROLINAS ;1611;1;141;28/02/2018;0;13
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1612;1;141;15/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1613;1;141;16/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1614;1;141;17/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1615;1;141;18/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1616;1;141;19/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1617;1;141;20/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1618;1;141;21/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1619;1;141;22/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1620;1;141;23/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1621;1;141;24/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1622;1;141;25/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1623;1;141;26/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1624;1;141;27/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;COLIBRÍ ;1625;1;141;28/02/2018;0;11
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1626;1;141;15/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1627;1;141;16/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1628;1;141;17/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1629;1;141;18/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1630;1;141;19/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1631;1;141;20/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1632;1;141;21/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1633;1;141;22/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1634;1;141;23/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1635;1;141;24/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1636;1;141;25/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1637;1;141;26/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1638;1;141;27/02/2018;0;12
HOJALDRE DE MELOCOTÓN 3;BERRENDO ;1639;1;141;28/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1640;1;142;10/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1641;1;142;11/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1642;1;142;15/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1643;1;142;16/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1644;1;142;17/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1645;1;142;18/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1646;1;142;22/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1647;1;142;23/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1648;1;142;24/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1649;1;142;25/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1650;1;142;26/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1651;1;142;27/02/2018;0;12
HOJALDRE DE MELOCOTÓN 4;BERRENDO ;1652;1;142;28/02/2018;0;12
PERÚ;ARDILLA DE LAS CAROLINAS ;1653;1;143;15/02/2018;0;13
PERÚ;ARDILLA DE LAS CAROLINAS ;1654;1;143;16/02/2018;0;13
PERÚ;ARDILLA DE LAS CAROLINAS ;1655;1;143;17/02/2018;0;13
PERÚ;ARDILLA DE LAS CAROLINAS ;1656;1;143;18/02/2018;0;13
PERÚ;ARDILLA DE LAS CAROLINAS ;1657;1;143;22/02/2018;0;13
PERÚ;ARDILLA DE LAS CAROLINAS ;1658;1;143;23/02/2018;0;13
PERÚ;ARDILLA DE LAS CAROLINAS ;1659;1;143;24/02/2018;0;13
PERÚ;ARDILLA DE LAS CAROLINAS ;1660;1;143;25/02/2018;0;13
PERÚ;ARDILLA DE LAS CAROLINAS ;1661;1;143;26/02/2018;0;13
PERÚ;ARDILLA DE LAS CAROLINAS ;1662;1;143;27/02/2018;0;13
PERÚ;ARDILLA DE LAS CAROLINAS ;1663;1;143;28/02/2018;0;13
CIRUELA;BERRENDO ;1664;1;144;03/02/2018;0;12
CIRUELA;BERRENDO ;1665;1;144;04/02/2018;0;12
CIRUELA;BERRENDO ;1666;1;144;05/02/2018;0;12
CIRUELA 4;HALCÓN PEREGRINO ;1667;1;148;05/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1668;1;148;06/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1669;1;148;07/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1670;1;148;08/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1671;1;148;09/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1672;1;148;10/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1673;1;148;11/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1674;1;148;12/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1675;1;148;13/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1676;1;148;14/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1677;1;148;15/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1678;1;148;16/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1679;1;148;17/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1680;1;148;18/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1681;1;148;19/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1682;1;148;20/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1683;1;148;21/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1684;1;148;22/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1685;1;148;23/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1686;1;148;24/02/2018;0;2
CIRUELA 4;HALCÓN PEREGRINO ;1687;1;148;25/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1688;1;149;08/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1689;1;149;09/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1690;1;149;10/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1691;1;149;11/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1692;1;149;12/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1693;1;149;13/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1694;1;149;14/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1695;1;149;15/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1696;1;149;16/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1697;1;149;17/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1698;1;149;18/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1699;1;149;19/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1700;1;149;20/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1701;1;149;21/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1702;1;149;22/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1703;1;149;23/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1704;1;149;24/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1705;1;149;25/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1706;1;149;26/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1707;1;149;27/02/2018;0;2
PÚRPURA;HALCÓN PEREGRINO ;1708;1;149;28/02/2018;0;2
PÚRPURA 1;HALCÓN PEREGRINO ;1709;1;150;13/02/2018;0;2
PÚRPURA 1;HALCÓN PEREGRINO ;1710;1;150;14/02/2018;0;2
PÚRPURA 1;HALCÓN PEREGRINO ;1711;1;150;15/02/2018;0;2
PÚRPURA 1;HALCÓN PEREGRINO ;1712;1;150;16/02/2018;0;2
PÚRPURA 1;HALCÓN PEREGRINO ;1713;1;150;17/02/2018;0;2
PÚRPURA 1;HALCÓN PEREGRINO ;1714;1;150;18/02/2018;0;2
PÚRPURA 1;HALCÓN PEREGRINO ;1715;1;150;19/02/2018;0;2
PÚRPURA 1;HALCÓN PEREGRINO ;1716;1;150;20/02/2018;0;2
PÚRPURA 1;HALCÓN PEREGRINO ;1717;1;150;21/02/2018;0;2
PÚRPURA 1;HALCÓN PEREGRINO ;1718;1;150;22/02/2018;0;2
PÚRPURA 1;HALCÓN PEREGRINO ;1719;1;150;23/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1720;1;151;10/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1721;1;151;11/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1722;1;151;12/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1723;1;151;13/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1724;1;151;14/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1725;1;151;15/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1726;1;151;16/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1727;1;151;17/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1728;1;151;18/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1729;1;151;19/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1730;1;151;20/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1731;1;151;21/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1732;1;151;22/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1733;1;151;23/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1734;1;151;24/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1735;1;151;25/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1736;1;151;26/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1737;1;151;27/02/2018;0;2
PÚRPURA 2;HALCÓN PEREGRINO ;1738;1;151;28/02/2018;0;2
PÚRPURA 3;HALCÓN PEREGRINO ;1739;1;152;13/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1740;1;153;06/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1741;1;153;07/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1742;1;153;08/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1743;1;153;09/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1744;1;153;10/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1745;1;153;11/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1746;1;153;12/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1747;1;153;13/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1748;1;153;14/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1749;1;153;15/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1750;1;153;16/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1751;1;153;17/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1752;1;153;18/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1753;1;153;19/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1754;1;153;20/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1755;1;153;21/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1756;1;153;22/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1757;1;153;23/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1758;1;153;24/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1759;1;153;25/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1760;1;153;26/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1761;1;153;27/02/2018;0;2
PÚRPURA 4;HALCÓN PEREGRINO ;1762;1;153;28/02/2018;0;2
SALMÓN;HALCÓN PEREGRINO ;1763;1;154;24/02/2018;0;2
SALMÓN;HALCÓN PEREGRINO ;1764;1;154;25/02/2018;0;2
SALMÓN;HALCÓN PEREGRINO ;1765;1;154;26/02/2018;0;2
SALMÓN;HALCÓN PEREGRINO ;1766;1;154;27/02/2018;0;2
SALMÓN;HALCÓN PEREGRINO ;1767;1;154;28/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1768;1;155;03/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1769;1;155;04/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1770;1;155;05/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1771;1;155;06/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1772;1;155;07/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1773;1;155;08/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1774;1;155;09/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1775;1;155;10/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1776;1;155;11/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1777;1;155;12/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1778;1;155;13/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1779;1;155;14/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1780;1;155;15/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1781;1;155;16/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1782;1;155;17/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1783;1;155;18/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1784;1;155;19/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1785;1;155;20/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1786;1;155;21/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1787;1;155;22/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1788;1;155;23/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1789;1;155;24/02/2018;0;2
CONCHA MARINA 1;HALCÓN PEREGRINO ;1790;1;155;25/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1791;1;156;08/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1792;1;156;09/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1793;1;156;10/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1794;1;156;11/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1795;1;156;12/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1796;1;156;13/02/2018;0;2
CONCHA MARINA 2;HALCÓN PEREGRINO ;1797;1;156;14/02/2018;0;2
